1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
5003,229300,,Number Sign,229300,FRIEDREICH ATAXIA 1; FRDA,FRDA1;; FA,"FRIEDREICH ATAXIA WITH RETAINED REFLEXES, INCLUDED; FARR, INCLUDED",Friedreich Ataxia,,FXN,FXN,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Dimethyl fumarate,DB08908,DB08908,e619c1f7e60a5dcba1589ee9c6add7418873eb33840da8e0553d818e1ed8a8bd,DB08908,DB08908,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/31158268,https://www.ncbi.nlm.nih.gov/pubmed/29057804",2395,FXN,1241,FXN,"""""","""""",,,,,,,,,,,,,,,
5004,229300,,Number Sign,229300,FRIEDREICH ATAXIA 1; FRDA,FRDA1;; FA,"FRIEDREICH ATAXIA WITH RETAINED REFLEXES, INCLUDED; FARR, INCLUDED",Friedreich Ataxia,,FXN,FXN,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Dimethyl fumarate,DB08908,DB08908,e619c1f7e60a5dcba1589ee9c6add7418873eb33840da8e0553d818e1ed8a8bd,DB08908,DB08908,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/31158268,https://www.ncbi.nlm.nih.gov/pubmed/29057804",2395,FXN,1241,FXN,"""""","""""",,,,,,,,,,,,,,,
5005,229300,,Number Sign,229300,FRIEDREICH ATAXIA 1; FRDA,FRDA1;; FA,"FRIEDREICH ATAXIA WITH RETAINED REFLEXES, INCLUDED; FARR, INCLUDED",Friedreich Ataxia,,FXN,FXN,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Dimethyl fumarate,DB08908,DB08908,e619c1f7e60a5dcba1589ee9c6add7418873eb33840da8e0553d818e1ed8a8bd,DB08908,DB08908,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/31158268,https://www.ncbi.nlm.nih.gov/pubmed/29057804",2395,FXN,1241,FXN,"""""","""""",,,,,,,,,,,,,,,
5006,229300,,Number Sign,229300,FRIEDREICH ATAXIA 1; FRDA,FRDA1;; FA,"FRIEDREICH ATAXIA WITH RETAINED REFLEXES, INCLUDED; FARR, INCLUDED",Friedreich Ataxia,,FXN,FXN,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Dimethyl fumarate,DB08908,DB08908,e619c1f7e60a5dcba1589ee9c6add7418873eb33840da8e0553d818e1ed8a8bd,DB08908,DB08908,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/31158268,https://www.ncbi.nlm.nih.gov/pubmed/29057804",2395,FXN,1241,FXN,"""""","""""",,,,,,,,,,,,,,,
5007,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,Single treatment with an adeno-associated viral vector expressing a functional copy of the mutated gene can only transiently treat adrenocortical hereditary disorders,AAVrh.10-21OH-HA,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,ECO:0000179,ECO:0000179,,,direct complementation of a genetically defective protein by gene therapy,A,"Low 21-hydroxylase enzyme activity (Abnormal enzyme,coenzyme activity)*",HP:0012379,Transient improvement,https://www.ncbi.nlm.nih.gov/pubmed/29316814,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,1,,
5008,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,AAVrh.10-21OH-HA,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/29316814,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,1,,
5009,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,AAVrh.10-21OH-HA,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,Abnormal steroidgenesis profile (Decreased circulating cortisol level),HP:0008163,Transient improvement,https://www.ncbi.nlm.nih.gov/pubmed/29316814,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,1,,
5010,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,AAVrh.10-21OH-HA,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/29316814,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,1,,
5011,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,AAVrh.10-21OH-HA,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,Abnormal steroidgenesis profile (Decreased circulating cortisol level),HP:0008163,,https://www.ncbi.nlm.nih.gov/pubmed/29316814,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,1,,
5012,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,AAVrh.10-21OH-HA,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/29316814,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,1,,
5013,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,Extra-adrenal induction of Cyp21a1,adeno-associated viral vector containing Cyp21a1,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,ECO:0001565/ECO:0000179,"ECO:0001565,ECO:0000179",,,direct complementation of a genetically defective protein by gene therapy,A,"High progesteron,deoxycorticosterone ratio",NA,,https://www.ncbi.nlm.nih.gov/pubmed/27432820,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,1,,
5014,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,adeno-associated viral vector containing Cyp21a1,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27432820,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,1,,
5015,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,ECO:0007121,ECO:0007121,,,combination therapeutic procedure+functional complementation of a genetically defective protein by inhibition+functional complementation of a genetically defective protein,B+B,Increased circulating androgen level,HP:0030348,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5016,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5017,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5018,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5019,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5020,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5021,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5022,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5023,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5024,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Abiraterone acetate+Prednisolone,DB05812+DB00860,DB05812 + DB00860,e4413cf2aa16f7695241834c3a668976abdcf0b313f1e603fc7d2a3b8f2cd17c,,,,,"DB05812,DB00860","DB05812,DB00860",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/24780050,https://clinicaltrials.gov/ct2/show/NCT02574910,https://clinicaltrials.gov/ct2/show/NCT03548246",1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5025,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Carbenoxolone,DB02329,DB02329,de2101a8c9f2a03505d41ef6199bdbc99ab73ca91ac891d0a0d03f1af1e0d247,DB02329,DB02329,,,,,,,ECO:0007121,ECO:0007121,,,functional complementation of a genetically defective protein by inhibition,B,Elevated plasma 17-hydroxyprogesterone,HP:0031213,,https://www.ncbi.nlm.nih.gov/pubmed/10469007,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5026,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Carbenoxolone,DB02329,DB02329,de2101a8c9f2a03505d41ef6199bdbc99ab73ca91ac891d0a0d03f1af1e0d247,DB02329,DB02329,,,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/10469007,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
5027,201910,201910,Number Sign,201910,"ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",ADRENAL HYPERPLASIA III;; 21-HYDROXYLASE DEFICIENCY;; CYP21 DEFICIENCY;; CONGENITAL ADRENAL HYPERPLASIA 1; CAH1,"HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY",,CYP21A2,CYP21A2,"Frataxin, mitochondrial",20202b65f6e6ff05ff232ef1c21844eba7b198b7f8ad9cc21e39b5a2814a7dc5,1.16.3.1,1.16.3.1,,,,Carbenoxolone,DB02329,DB02329,de2101a8c9f2a03505d41ef6199bdbc99ab73ca91ac891d0a0d03f1af1e0d247,DB02329,DB02329,,,,,,,,,,,,,Increased renin activity,HP:0000841,,https://www.ncbi.nlm.nih.gov/pubmed/10469007,1589,CYP21A2,119,CYP21A2,"""""","""""",,,,,,,,,,,,,,,
